"year","ncessch","school_name","state_name","latitude","longitude","school_level","school_type","charter","free_or_reduced_price_lunch","enrollment","enrollment_crdc","read_test_num_valid","read_test_pct_prof_midpt","read_test_pct_prof_high","read_test_pct_prof_low","math_test_num_valid","math_test_pct_prof_midpt","math_test_pct_prof_high","math_test_pct_prof_low","enrl_AP","enrl_IB","enrl_gifted_talented","instances_mech_restraint","instances_phys_restraint","instances_seclusion","primarily_serve_students_w_dis","charter_crdc","magnet_crdc"
"2006","110002200236","SEED PCS","District of Columbia","38.8866","-76.9459","High","Regular school","Yes","239","327","","","","","","","","","","","","","","","","","",""
"2006","110002600240","WASHINGTON MATH SCIENCE TECH PCS","District of Columbia","38.8766","-76.9953","High","Regular school","Yes","352","367","","","","","","","","","","","","","","","","","",""
"2006","110002800244","BARBARA JORDAN PCS","District of Columbia","38.9626","-77.0112","Middle","Regular school","Yes","102","105","","","","","","","","","","","","","","","","","",""
"2006","110002900245","HOWARD ROAD ACADEMY PCS","District of Columbia","38.8638","-76.9974","Primary","Regular school","Yes","270","552","","","","","","","","","","","","","","","","","",""
"2006","110003000001","MURCH ES","District of Columbia","38.9527","-77.0707","Primary","Regular school","No","71","478","","","","","","","","","","","","","","","","","",""
"2006","110003000002","MOTEN ES","District of Columbia","38.8569","-76.9832","Middle","Regular school","No","Missing/not reported","236","","","","","","","","","","","","","","","","","",""
"2006","110003000003","MONTGOMERY ES","District of Columbia","38.9097","-77.0169","Primary","Regular school","No","159","188","","","","","","","","","","","","","","","","","",""
"2006","110003000004","MINER ES","District of Columbia","38.8976","-76.9835","Primary","Regular school","No","417","500","","","","","","","","","","","","","","","","","",""
"2006","110003000005","MEYER ES","District of Columbia","38.9229","-77.0269","Primary","Regular school","No","152","205","","","","","","","","","","","","","","","","","",""
"2006","110003000006","MERRITT EC","District of Columbia","38.9","-76.9285","Middle","Regular school","No","154","233","","","","","","","","","","","","","","","","","",""
"2006","110003000007","MCGOGNEY ES","District of Columbia","38.8407","-76.9936","Primary","Regular school","No","Not applicable","0","","","","","","","","","","","","","","","","","",""
"2006","110003000008","ROOSEVELT SHS","District of Columbia","38.9425","-77.0296","High","Regular school","No","377","731","","","","","","","","","","","","","","","","","",""
"2006","110003000010","TERRELL ELEMENTARY SCHOOL","District of Columbia","38.8422","-76.9941","Primary","Special education school","No","Missing/not reported","401","","","","","","","","","","","","","","","","","",""
"2006","110003000011","TAKOMA EC","District of Columbia","38.975","-77.0218","Primary","Vocational school","No","228","376","","","","","","","","","","","","","","","","","",""
"2006","110003000013","STANTON ES","District of Columbia","38.8589","-76.9683","Primary","Regular school","No","375","436","","","","","","","","","","","","","","","","","",""
"2006","110003000016","ELLINGTON SCHOOL OF THE ARTS","District of Columbia","38.9136","-77.0694","High","Regular school","No","130","457","","","","","","","","","","","","","","","","","",""
"2006","110003000019","SOUSA MS","District of Columbia","38.8836","-76.9526","Middle","Regular school","No","230","277","","","","","","","","","","","","","","","","","",""
"2006","110003000020","SHAW JHS","District of Columbia","38.9114","-77.0248","Middle","Regular school","No","218","345","","","","","","","","","","","","","","","","","",""
"2006","110003000021","BROWN RONALD H. MS","District of Columbia","38.9062","-76.9337","Middle","Regular school","No","243","292","","","","","","","","","","","","","","","","","",""
"2006","110003000022","SHAED ES","District of Columbia","38.9234","-77.002","Primary","Regular school","No","189","233","","","","","","","","","","","","","","","","","",""
"2006","110003000023","SHADD ELEMENTARY SCHOOL","District of Columbia","38.8897","-76.9207","Not applicable","Regular school","No","Not applicable","Not applicable","","","","","","","","","","","","","","","","","",""
"2006","110003000024","SEATON ES","District of Columbia","38.9098","-77.0259","Primary","Regular school","No","323","355","","","","","","","","","","","","","","","","","",""
"2006","110003000025","SAVOY ES","District of Columbia","38.8634","-76.9929","Primary","Regular school","No","282","336","","","","","","","","","","","","","","","","","",""
"2006","110003000026","RUDOLPH ES","District of Columbia","38.9534","-77.0136","Primary","Regular school","No","263","298","","","","","","","","","","","","","","","","","",""
"2006","110003000027","ROSS ES","District of Columbia","38.9125","-77.0398","Primary","Regular school","No","92","170","","","","","","","","","","","","","","","","","",""
"2006","110003000028","RIVER TERRACE ES","District of Columbia","38.895","-76.9576","Primary","Regular school","No","200","232","","","","","","","","","","","","","","","","","",""
"2006","110003000029","RANDLE HIGHLANDS ES","District of Columbia","38.8701","-76.9647","Primary","Regular school","No","284","436","","","","","","","","","","","","","","","","","",""
"2006","110003000030","SHEPHERD ES","District of Columbia","38.9849","-77.0349","Primary","Regular school","No","69","328","","","","","","","","","","","","","","","","","",""
"2006","110003000032","REED LC","District of Columbia","38.9198","-77.0409","Primary","Regular school","No","327","361","","","","","","","","","","","","","","","","","",""
"2006","110003000033","RAYMOND ES","District of Columbia","38.9354","-77.026","Primary","Regular school","No","176","237","","","","","","","","","","","","","","","","","",""
"2006","110003000034","MAURY ES","District of Columbia","38.8921","-76.989","Primary","Regular school","No","126","198","","","","","","","","","","","","","","","","","",""
"2006","110003000035","MANN ES","District of Columbia","38.9345","-77.0872","Primary","Regular school","No","12","246","","","","","","","","","","","","","","","","","",""
"2006","110003000036","MALCOLM X ES","District of Columbia","38.845","-76.9867","Primary","Regular school","No","331","391","","","","","","","","","","","","","","","","","",""
"2006","110003000037","LUDLOW-TAYLOR ES","District of Columbia","38.8988","-76.9971","Primary","Regular school","No","198","231","","","","","","","","","","","","","","","","","",""
"2006","110003000041","LECKIE ES","District of Columbia","38.8286","-77.0125","Primary","Regular school","No","234","317","","","","","","","","","","","","","","","","","",""
"2006","110003000042","LASALLE ES","District of Columbia","38.9611","-76.9986","Primary","Regular school","No","196","283","","","","","","","","","","","","","","","","","",""
"2006","110003000044","LANGDON ES","District of Columbia","38.9246","-76.9775","Primary","Regular school","No","239","461","","","","","","","","","","","","","","","","","",""
"2006","110003000045","LAFAYETTE ES","District of Columbia","38.9659","-77.0683","Primary","Regular school","No","20","599","","","","","","","","","","","","","","","","","",""
"2006","110003000048","WATKINS ES","District of Columbia","38.8838","-76.9901","Primary","Regular school","No","95","524","","","","","","","","","","","","","","","","","",""
